Domaine,Pays,Élément,Produit,Année,Valeur
"Bilans Alimentaires","Australie","Population totale","Population","2013","23343"
"Bilans Alimentaires","Fidji","Population totale","Population","2013","881"
"Bilans Alimentaires","Îles Salomon","Population totale","Population","2013","561"
"Bilans Alimentaires","Kiribati","Population totale","Population","2013","102"
"Bilans Alimentaires","Nouvelle-Calédonie","Population totale","Population","2013","256"
"Bilans Alimentaires","Nouvelle-Zélande","Population totale","Population","2013","4506"
"Bilans Alimentaires","Polynésie française","Population totale","Population","2013","277"
"Bilans Alimentaires","Samoa","Population totale","Population","2013","190"
"Bilans Alimentaires","Vanuatu","Population totale","Population","2013","253"
